Country,Year,PDF_URL,Source,Document_Title,Status,Notes
Burkina Faso,2015,https://www.imf.org/-/media/files/dsa/external/pubs/ft/dsa/pdf/2015/dsacr15202.pdf,IMF,Burkina Faso: Debt Sustainability Analysis,Needs Verification,"Found via web search. Based on this updated assessment, Burkina Faso continues to face moderate risk of debt distress. Und"
Burkina Faso,2016,https://www.imf.org/-/media/files/dsa/external/pubs/ft/dsa/pdf/2016/dsacr16390.pdf,IMF,Burkina Faso: Debt Sustainability Analysis,Needs Verification,"Found via web search. DSA update in June 2016 is the updated CPIA rating, which places Burkina Faso into the medium-streng"
Burkina Faso,2017,https://www.imf.org/-/media/files/dsa/external/pubs/ft/dsa/pdf/2016/dsacr16390.pdf,IMF,Burkina Faso: Debt Sustainability Analysis,Needs Verification,Found via web search. This joint World Bank/IMF Debt Sustainability Analysis (DSA) has been prepared in the ... 1 Burkina 
Burkina Faso,2018,https://documents1.worldbank.org/curated/en/842241592859942799/pdf/Burkina-Faso-Joint-World-Bank-IMF-Debt-Sustainability-Analysis.pdf,World Bank,Burkina Faso: Joint Bank-Fund Debt Sustainability Analysis,Needs Verification,Found via web search. Burkina Faso: Joint Bank-Fund Debt Sustainability Analysis. Risk of external debt distress. Moderate
Burkina Faso,2019,https://www.imf.org/external/pubs/ft/dsa/pdf/2019/dsacr19393.pdf,IMF,BURKINA FASO,Needs Verification,Found via web search. This joint World Bank/IMF Debt Sustainability Analysis (DSA) has been prepared in the context of ...
Burkina Faso,2020,https://documents1.worldbank.org/curated/en/548881607656399530/pdf/Burkina-Faso-Joint-World-Bank-IMF-Debt-Sustainability-Analysis.pdf,World Bank,burkina faso joint world bank-imf debt sustainability analysis,Needs Verification,Found via web search. Burkina Faso remains at moderate risk of external debt distress. The rating is unchanged from the Ap
Burkina Faso,2021,https://documents1.worldbank.org/curated/en/099101923170028298/pdf/BOSIB0def1288a0b1086a2007784f0704a5.pdf,World Bank,burkina faso: joint bank-fund debt sustainability analysis,Needs Verification,"Found via web search. ... 2021 CPIA released, corresponding to the medium debt-carrying capacity. BURKINA FASO: JOINT BANK"
Burkina Faso,2022,https://documents1.worldbank.org/curated/en/099092524155036499/pdf/BOSIB-ec7cbe44-c557-4e5f-b942-0be1a0507daf.pdf,World Bank,burkina faso: joint bank-fund debt sustainability analysis,Needs Verification,Found via web search. BURKINA FASO: JOINT BANK-FUND DEBT SUSTAINABILITY ANALYSIS. Risk of external debt distress. Moderate
Burkina Faso,2023,https://documents1.worldbank.org/curated/en/842241592859942799/pdf/Burkina-Faso-Joint-World-Bank-IMF-Debt-Sustainability-Analysis.pdf,World Bank,Burkina Faso: Joint Bank-Fund Debt Sustainability Analysis,Needs Verification,Found via web search. Burkina Faso: Joint Bank-Fund Debt Sustainability Analysis. Risk of external debt distress. Moderate
Burkina Faso,2024,https://documents1.worldbank.org/curated/en/099092524155036499/pdf/BOSIB-ec7cbe44-c557-4e5f-b942-0be1a0507daf.pdf,World Bank,burkina faso: joint bank-fund debt sustainability analysis,Needs Verification,Found via web search. BURKINA FASO: JOINT BANK-FUND DEBT SUSTAINABILITY ANALYSIS. Risk of external debt distress. Moderate
Burkina Faso,2025,https://documents1.worldbank.org/curated/en/099101923170028298/pdf/BOSIB0def1288a0b1086a2007784f0704a5.pdf,World Bank,burkina faso: joint bank-fund debt sustainability analysis,Needs Verification,Found via web search. to the medium debt-carrying capacity. BURKINA FASO: JOINT BANK-FUND DEBT SUSTAINABILITY ANALYSIS ...
Burundi,2013,https://documents.worldbank.org/curated/en/863021468222260918/pdf/765670BR0IDA0S040Box374384B00OUO090.pdf,World Bank/IMF,Burundi - Joint Bank-Fund debt sustainability analysis,Needs Verification,WB Report #76567; published 2013-02-11
Burundi,2014,https://documents.worldbank.org/curated/en/225641467812748721/pdf/889810BR0IDA0S020Box385256B00OUO090.pdf,World Bank/IMF,Burundi - Joint bank-fund staff debt sustainability analysis : 2014 update,Needs Verification,WB Report #88981; published 2014-06-19
Burundi,2021,https://documents.worldbank.org/curated/en/099710008172224855/pdf/BOSIB-bce5d5c4-feef-40b3-b290-e877db01b300.pdf,World Bank/IMF,Burundi - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #175322; published 2021-10-01
Burundi,2022,https://documents.worldbank.org/curated/en/099825009132227864/pdf/BOSIB-2efe9f96-5bc4-489c-aca6-7a3b7e7142cb.pdf,World Bank/IMF,Burundi - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #175990; published 2022-08-30
Burundi,2023,https://documents.worldbank.org/curated/en/099101623155594370/pdf/BOSIB-c4eebee5-258c-44e5-a2bb-e55cad5cafdd.pdf,World Bank/IMF,Burundi - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #185297; published 2023-07-31
Burundi,2005,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr1588.pdf,IMF,Burundi: Debt Sustainability Analysis,Needs Verification,Found via web search. The Debt Sustainability Analysis update indicates that Burundi continues to face a ... exceeding per
Burundi,2006,https://www.imf.org/external/pubs/ft/scr/2006/cr06311.pdf,IMF,"Burundi: 2006 Article IV Consultation, Third and Fourth ...",Needs Verification,Found via web search. Burundi: Debt Sustainability Analysis for Low-Income Countries Framework. (LIC DSA). 1. This LIC DSA
Burundi,2007,https://www.imf.org/external/pubs/ft/scr/2007/cr07109.pdf,IMF,Burundi: Poverty Reduction Strategy Paper—Joint Staff ...,Needs Verification,Found via web search. in Burundi. The poverty analysis ... It is suggested that future. APRs and PRSPs incorporate a debt 
Burundi,2008,https://www.imf.org/external/pubs/ft/scr/2008/cr08292.pdf,IMF,Burundi: Selected Issues; IMF Country Report 08/292,Needs Verification,"Found via web search. However, a debt sustainability analysis prepared at the end of 2007 demonstrated that ... World Bank"
Burundi,2009,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr1588.pdf,IMF,Burundi: Debt Sustainability Analysis,Needs Verification,Found via web search. The Debt Sustainability Analysis update indicates that Burundi continues to face a ... Some economic
Burundi,2010,https://www.imf.org/external/pubs/ft/scr/2010/cr10313.pdf,IMF,Burundi: 2010 Article IV Consultation and Fourth Review ...,Needs Verification,"Found via web search. July 9, 2010. Based on the external Low Income Country (LIC) Debt Sustainability Analysis (DSA),. Bu"
Burundi,2011,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr1588.pdf,IMF,Burundi: Debt Sustainability Analysis,Needs Verification,Found via web search. The Debt Sustainability Analysis update indicates that Burundi continues to face a ... 2011–2034. (I
Burundi,2012,https://www.imf.org/external/pubs/ft/dsa/pdf/2013/dsacr1364.pdf,IMF,Burundi,Needs Verification,Found via web search. The last Low Income Country Debt Sustainability Analysis (LIC DSA) conducted in ... Burundi: Main Ma
Burundi,2015,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr1588.pdf,IMF,Burundi: Debt Sustainability Analysis,Needs Verification,Found via web search. The Debt Sustainability Analysis update indicates that Burundi continues to face a ... Burundi: Macr
Burundi,2016,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr1588.pdf,IMF,Burundi: Debt Sustainability Analysis,Needs Verification,Found via web search. The Debt Sustainability Analysis update indicates that Burundi continues to face a ... extension of 
Burundi,2017,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr1588.pdf,IMF,Burundi: Debt Sustainability Analysis,Needs Verification,Found via web search. The Debt Sustainability Analysis update indicates that Burundi continues to face a ... 2017. 2018. 2
Burundi,2018,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr1588.pdf,IMF,Burundi: Debt Sustainability Analysis,Needs Verification,Found via web search. BURUNDI. 2 INTERNATIONAL MONETARY FUND. BACKGROUND. 1. The Debt Sustainability Analysis update indic
Burundi,2019,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr1588.pdf,IMF,Burundi: Debt Sustainability Analysis,Needs Verification,Found via web search. BURUNDI. 2 INTERNATIONAL MONETARY FUND. BACKGROUND. 1. The Debt Sustainability Analysis update indic
Burundi,2020,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr1588.pdf,IMF,Burundi: Debt Sustainability Analysis,Needs Verification,Found via web search. BURUNDI. 2 INTERNATIONAL MONETARY FUND. BACKGROUND. 1. The Debt Sustainability Analysis update indic
Burundi,2024,https://documents1.worldbank.org/curated/en/099101623155594370/pdf/BOSIB0c4eebee50e50a2bb0e55cad5cafdd.pdf,World Bank,Burundi: JOINT BANK-FUND DEBT SUSTAINABILITY ...,Needs Verification,Found via web search. The Debt Sustainability Analysis (DSA) assesses Burundi at high risk of external and overall debt di
Burundi,2025,https://www.imf.org/-/media/files/publications/tar/2025/english/tarea2025029-print-pdf.pdf,IMF,Burundi: Technical Assistance Report-Financial Sector ...,Needs Verification,Found via web search. The Burundi financial system is shallow and largely dominated by banks. At ... The Debt Sustainabili
Cambodia,2019,https://documents.worldbank.org/curated/en/517691549645264694/pdf/IBArchive-8adbcb32-a7ac-4515-bd9a-38a940283754.pdf,World Bank/IMF,Cambodia - Joint Bank-Fund Debt Sustainability Analysis : 2018 Update,Needs Verification,WB Report #134501; published 2019-02-05
Cambodia,2021,https://documents.worldbank.org/curated/en/588311640307710742/pdf/IBArchive-e07e11c4-ee6b-458d-9ff6-8387869ec144.pdf,World Bank/IMF,Cambodia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #167364; published 2021-11-01
Cambodia,2022,https://documents.worldbank.org/curated/en/099220002082341012/pdf/BOSIB-53b9ddd3-566e-4475-8e0e-ea3991f19d4d.pdf,World Bank/IMF,Cambodia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #180038; published 2022-11-30
Cambodia,2023,https://documents.worldbank.org/curated/en/099022024175053011/pdf/BOSIB-7e247846-79d1-4f0c-baf2-61d165847507.pdf,World Bank/IMF,Cambodia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #187851; published 2023-12-31
Cambodia,2024,https://documents.worldbank.org/curated/en/099032125162538210/pdf/BOSIB-bfd958c5-19b9-444d-bb44-daf26b39e799.pdf,World Bank/IMF,Cambodia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #200004; published 2024-12-31
Cambodia,2025,https://documents.worldbank.org/curated/en/099022526164018312/pdf/BOSIB-4835c0f8-eb2a-4fc4-9e06-2454f13b6976.pdf,World Bank/IMF,Cambodia - Joint World Bank–IMF Debt Sustainability Analysis,Needs Verification,WB Report #208560; published 2025-11-30
Cambodia,2005,https://www.imf.org/external/pubs/ft/dsa/pdf/2017/dsacr17325.pdf,IMF,Cambodia: Debt Sustainability Analysis,Needs Verification,Found via web search. This Debt Sustainability Analysis (DSA) shows that Cambodia remains at low risk of external debt dis
Cambodia,2006,https://www.imf.org/external/pubs/ft/dsa/pdf/2017/dsacr17325.pdf,IMF,Cambodia: Debt Sustainability Analysis,Needs Verification,Found via web search. This Debt Sustainability Analysis (DSA) shows that Cambodia remains at low risk of external debt dis
Cambodia,2007,https://www.imf.org/external/pubs/ft/dsa/pdf/dsacr0947.pdf,IMF,Joint IMF/World Bank Debt Sustainability Analysis 2008,Needs Verification,Found via web search. This document presents the joint IMF-World Bank debt sustainability analysis (DSA) for. Cambodia usi
Cambodia,2008,https://www.imf.org/external/pubs/ft/dsa/pdf/dsacr0947.pdf,IMF,Joint IMF/World Bank Debt Sustainability Analysis 2008,Needs Verification,Found via web search. This document presents the joint IMF-World Bank debt sustainability analysis (DSA) for. Cambodia usi
Cambodia,2009,https://www.imf.org/external/pubs/ft/dsa/pdf/dsacr09325.pdf,IMF,Joint IMF/World Bank Debt Sustainability Analysis 2009,Needs Verification,Found via web search. This document presents the joint IMF-World Bank debt sustainability analysis (DSA) for. Cambodia usi
Cambodia,2010,https://www.imf.org/external/pubs/ft/dsa/pdf/dsacr1145.pdf,IMF,Joint IMF/World Bank Debt Sustainability Analysis 2010,Needs Verification,Found via web search. This document presents the joint IMF-World Bank debt sustainability analysis (DSA) for. Cambodia usi
Cambodia,2011,https://www.imf.org/external/pubs/ft/dsa/pdf/2013/dsacr1302.pdf,IMF,Cambodia: Debt Sustainability Analysis,Needs Verification,Found via web search. This Debt Sustainability Analysis (DSA) shows that Cambodia's debt distress rating remains low under
Cambodia,2012,https://www.imf.org/external/pubs/ft/dsa/pdf/2012/dsacr1246.pdf,IMF,Debt Sustainability Analysis; Supplement of IMF Country ...,Needs Verification,"Found via web search. 2011 ARTICLE IV REPORT—DEBT SUSTAINABILITY ANALYSIS CAMBODIA. 2 ... 2012, pushing GDP growth to 6½ p"
Cambodia,2013,https://www.imf.org/external/pubs/ft/dsa/pdf/2013/dsacr1302.pdf,IMF,Cambodia: Debt Sustainability Analysis,Needs Verification,Found via web search. This Debt Sustainability Analysis (DSA) shows that Cambodia's debt distress rating remains low under
Cambodia,2014,https://www.imf.org/external/pubs/ft/dsa/pdf/2013/dsacr1302.pdf,IMF,Cambodia: Debt Sustainability Analysis,Needs Verification,Found via web search. This Debt Sustainability Analysis (DSA) shows that Cambodia's debt distress rating remains low under
Cambodia,2015,https://www.imf.org/-/media/files/dsa/external/pubs/ft/dsa/pdf/2015/dsacr15307.pdf,IMF,Cambodia: Debt Sustainability Analysis,Needs Verification,Found via web search. This Debt Sustainability Analysis (DSA) shows that Cambodia's debt distress rating remains low with 
Cambodia,2016,https://www.imf.org/external/pubs/ft/dsa/pdf/2016/dsacr16340.pdf,IMF,Cambodia: Debt Sustainability Analysis,Needs Verification,Found via web search. This Debt Sustainability Analysis (DSA) shows that Cambodia is at low risk of debt distress with all
Cambodia,2017,https://www.imf.org/external/pubs/ft/dsa/pdf/2017/dsacr17325.pdf,IMF,Cambodia: Debt Sustainability Analysis,Needs Verification,Found via web search. This Debt Sustainability Analysis (DSA) shows that Cambodia remains at low risk of external debt dis
Cambodia,2018,https://www.imf.org/external/pubs/ft/dsa/pdf/2017/dsacr17325.pdf,IMF,Cambodia: Debt Sustainability Analysis,Needs Verification,Found via web search. This Debt Sustainability Analysis (DSA) shows that Cambodia remains at low risk of external debt dis
Cambodia,2020,https://www.elibrary.imf.org/downloadpdf/journals/002/2021/260/article-A001-en.pdf,IMF,cambodia's economy before the covid crisis,Needs Verification,"Found via web search. Overall, Cambodia remains at low risk of external and overall debt distress (Debt Sustainability Ana"
Cameroon,2013,https://documents.worldbank.org/curated/en/504181468239366085/pdf/796500BR0IDA0S000official0use0only0.pdf,World Bank/IMF,Cameroon - Joint bank-fund debt sustainability analysis : 2013 update,Needs Verification,WB Report #79650; published 2013-06-12
Cameroon,2019,https://documents.worldbank.org/curated/en/948251553264968766/pdf/IBArchive-83920083-20ec-4eba-adee-116af659aef3.pdf,World Bank/IMF,Cameroon - Joint Bank-Fund Debt Sustainability Analysis : Second 2018 Update,Needs Verification,WB Report #135415; published 2019-03-15
Cameroon,2020,https://documents.worldbank.org/curated/en/170881608337704130/pdf/IBArchive-07d7d0fb-69b3-4ac8-91ab-7f90d44c6c5d.pdf,World Bank/IMF,Cameroon - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #155229; published 2020-10-01
Cameroon,2022,https://documents.worldbank.org/curated/en/816991650551245271/pdf/IBArchive-c1ff2bb1-383c-44e2-88d7-29d4332a8861.pdf,World Bank/IMF,Cameroon - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #170778; published 2022-02-01
Cameroon,2022,https://documents.worldbank.org/curated/en/099400008192213196/pdf/BOSIB-e9f44db1-e4f0-4669-946b-62647767a6cf.pdf,World Bank/IMF,Cameroon - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #175323; published 2022-08-19
Cameroon,2023,https://documents.worldbank.org/curated/en/099033023110018197/pdf/BOSIB-b0726cd9-294a-4f38-b04c-e5e2c07bec37.pdf,World Bank/IMF,Cameroon - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #181127; published 2023-03-30
Cameroon,2023,https://documents.worldbank.org/curated/en/099030824145019660/pdf/BOSIB-94c302c1-af24-4070-9080-045c1aed6208.pdf,World Bank/IMF,Cameroon - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #188214; published 2023-12-31
